3;bzk;['zzz'];1;2.2769925359999945
3;vzr;['var', 'ver'];4;2.269650292999998
3;xdf;['fax', 'fix'];2;2.285958793000006
3;huv;['hiv', 'hub', 'huc', 'hui', 'hum', 'suv'];18;2.27502824299998
3;xbi;['bi', 'ibi', 'obi', 'ubi', 'xi'];17;2.266667708
3;fck;['cif'];1;2.290756630000004
3;djr;['dar', 'dir', 'dj'];5;2.2746553160000076
3;ljb;['lob'];6;2.276788627000002
3;dff;['off', 'uff'];27;2.252669181999977
3;txn;['tan', 'ten', 'ton'];7;2.2666674909999642
3;mgs;['mas', 'mms', 'mps'];12;2.275821430999997
3;hoc;['coc', 'doc', 'hac', 'ho', 'hoi', 'hop', 'huc', 'oc', 'toc'];32;2.280278026000019
3;luy;['lue', 'lui', 'lux'];8;2.2756246979999446
3;jpe;['ape', 'epe', 'pe'];15;2.273571242999992
3;hlg;['hag'];6;2.2752511190000178
3;ntm;['mm', 'net', 'nit', 'nut'];10;2.2663136279999776
3;qay;['gay', 'jay', 'qat'];6;2.2661894810000263
3;afl;['afa', 'afe', 'al', 'asl'];42;2.269470173000002
3;fbn;['fan', 'fen', 'fin', 'fon'];7;2.276282666000043
3;obk;['obi', 'ok'];22;2.2789942480000036
3;txs;['tus'];14;2.2878614319999997
3;kin;['cin', 'din', 'fin', 'gin', 'in', 'kip', 'kit', 'kiu', 'pin', 'sin', 'yin'];26;2.2683458289999407
3;zyk;['kyu', 'yak', 'zzz'];3;2.270620724000082
3;cjb;['cab'];5;2.268441413000005
3;tvq;['tv'];3;2.2621830140000156
3;nhv;['hiv', 'neh'];7;2.268355423999992
3;efr;['afe', 'arf', 'ber', 'ee', 'era', 'ere', 'erg', 'eri', 'ero', 'far', 'fe', 'fer', 'for', 'fra', 'ife', 'per', 'ser', 'ter', 'ver'];42;2.2745722650000744
3;saj;['sa', 'sai', 'san', 'sao', 'sax'];26;2.278800810000007
3;spi;['spi'];51;1.99307843400004
3;mbo;['bo', 'mao', 'meo', 'mho', 'mio', 'mo', 'mob'];39;2.268304834999981
3;laf;['la', 'lae', 'lai', 'lao', 'paf', 'taf', 'zaf'];42;2.277519622
3;peu;['leu', 'pe', 'pei', 'pel', 'per', 'pet', 'piu', 'pu'];42;2.2705254960000048
3;ohf;['off', 'oh', 'ohe', 'ohi', 'ohm'];26;2.2726598420000528
3;xml;['mal', 'mel', 'mm', 'mol'];8;2.270797461000029
3;ado;['ad', 'ade', 'adi', 'ago', 'aho', 'aio', 'alo', 'amo', 'ano', 'apo', 'aro', 'ato', 'avo', 'do', 'ido', 'odo', 'sdo'];65;2.270587313999954
3;cje;['ce', 'che'];9;2.271223974999998
3;wfe;['afe', 'fe', 'ife'];14;2.274373467000032
3;jhh;['ah', 'eh', 'ha', 'he', 'hi', 'hm', 'ho', 'ih', 'mmh', 'oh', 'ph', 'rh', 'ssh', 'uh'];17;2.2603913760000296
3;njx;['nix'];1;2.2808875580001313
3;rct;['cct'];17;2.271125971999936
3;scy;['sci'];6;2.2848303559999295
3;lce;['ace', 'ce', 'lae', 'le', 'lee', 'lie', 'lue'];38;2.273010333000002
3;mqd;['mod'];3;2.2614073949998783
3;okv;['ok', 'opv'];16;2.2676180240000576
3;qbb;['ba', 'be', 'bi', 'bo', 'bob', 'bu', 'ebe', 'ibi', 'qu'];12;2.253107961000069
3;dsl;['asl', 'dal', 'del'];14;2.276814933999958
3;dhy;['dry'];3;2.2755104029999984
3;bij;['bi', 'big', 'bio', 'bip', 'bis', 'bit'];14;2.290914812999972
3;xxz;['cx', 'ex', 'xi', 'zzz'];8;2.255917151999938
3;xik;['xi'];8;2.272787363000134
4;svdq;[];0;2.253248484999858
4;bfhd;[];0;2.2419947659998343
4;ssek;['asse', 'esse', 'isse', 'osse'];4;2.265407752999863
4;zrbb;[];0;2.2464170329999433
4;pskp;[];0;2.2457537309999225
4;aqbr;[];0;2.2476969320000535
4;ehdb;[];0;2.2430241849999675
4;rqnr;[];0;2.2455290210000385
4;qnxc;[];0;2.2546109540001
4;mdhe;[];0;2.2436490309999044
4;oqbn;[];0;2.242653741999902
4;apoj;['capo', 'kapo', 'mapo', 'napo', 'rapo'];5;2.246899221999911
4;qkqc;[];0;2.244108777999827
4;xbrq;[];0;2.2539769080001406
4;weic;[];0;2.2472899360000156
4;muum;['muuh'];1;2.246341707000056
4;tcaz;[];0;2.2422402929998952
4;zevy;[];0;2.261029765999865
4;prqq;[];0;2.243585024999902
4;feam;['team'];1;2.2456213010000283
4;sjoi;[];0;2.2470624459999726
4;xfkq;[];0;2.241191666999839
4;lwuh;[];0;2.2553723629998785
4;kmgk;[];0;2.252874052000152
4;wzpz;[];0;2.2712061070001255
4;yjfk;[];0;2.247483572999954
4;mnqh;[];0;2.241847856000277
4;zent;['cent'];11;2.2499621949996254
4;bvht;[];0;2.2421378190001633
4;ytxg;[];0;2.2554076859996712
4;nrqd;[];0;2.244578919000105
4;mjtf;[];0;2.2707523799999763
4;rmgy;[];0;2.2504568099998323
4;vfuj;[];0;2.248891079999794
4;jmjy;[];0;2.2518618839999363
4;dbef;[];0;2.2562774299999546
4;iqip;[];0;2.2547082930000215
4;iivx;[];0;2.250956211999892
4;vwkt;[];0;2.2429779100002634
4;ojxg;[];0;2.2456192399999964
4;xsiu;[];0;2.2610758840000926
4;fxfa;[];0;2.2586370430003626
4;hxwu;[];0;2.2470772130000114
4;jkzb;[];0;2.2516202150000026
4;yfnn;[];0;2.244786286999897
4;yzba;['izba'];1;2.251814850000301
4;mpta;['opta'];1;2.257509230999858
4;ibqm;[];0;2.2495577949998733
4;jzqa;[];0;2.2477701309999247
4;bhja;[];0;2.2731514179999976
5;bmvok;[];0;2.257862875000228
5;kfccm;[];0;2.2726813090002906
5;ndwgi;[];0;2.267124681000041
5;ynrre;[];0;2.2643587779998597
5;jrvxa;[];0;2.259506930000043
5;jvuvu;[];0;2.268442167000103
5;ispql;[];0;2.270806644000004
5;pnuoj;[];0;2.2653008900001623
5;keltj;[];0;2.262000288999843
5;zyqyn;[];0;2.261521183000241
5;wmbqp;[];0;2.265273232999789
5;sqgpt;[];0;2.2806174130000727
5;iueop;[];0;2.2642687060001663
5;uovdm;[];0;2.2605750849998003
5;rcybu;[];0;2.264665635000256
5;hyqwr;[];0;2.2622529860000213
5;iiwhp;[];0;2.2543438739999146
5;iqeem;[];0;2.2583267070003785
5;endbo;[];0;2.2579023409998626
5;kkaxg;[];0;2.273405000999901
5;iyvrz;[];0;2.2741705419998652
5;ewsrl;[];0;2.2754823410000427
5;falxr;[];0;2.2633866020000823
5;afjtm;[];0;2.2586777249998704
5;thwfr;[];0;2.2561672620004174
5;lcorx;['dolcora', 'dolcore', 'dolcori', 'dolcoro', 'dulcora', 'dulcori', 'dulcoro'];7;2.2647488530001283
5;kkfzd;[];0;2.256338125000184
5;ytqcz;[];0;2.2638577719999375
5;efcit;[];0;2.271453543000007
5;gvmoi;[];0;2.2625282340000012
5;klxdv;[];0;2.2865533300000607
5;uflts;[];0;2.262749175999488
5;nhvnt;[];0;2.2608749880000687
5;efnwp;[];0;2.2846992479999244
5;vgpxx;[];0;2.260825675999513
5;jmwpl;[];0;2.2628317459993923
5;icrsk;[];0;2.273594745999617
5;dnebf;[];0;2.262699882000561
5;ugsro;[];0;2.2609550489996764
5;jshmj;[];0;2.2584138969996275
5;ndrct;[];0;2.258248285999798
5;oqfei;[];0;2.267152915999759
5;mhyla;[];0;2.2588319129999945
5;pdagg;['pedaggi'];3;2.2574063949996344
5;dhwil;[];0;2.2586564889998044
5;nejqv;[];0;2.26857157700033
5;rzxfo;[];0;2.2681522610000684
5;csqan;[];0;2.269866204999744
5;echxp;[];0;2.25836480199996
5;nwylj;[];0;2.26284707800005
6;dhwaht;[];0;2.2731659519995446
6;fhjgbg;[];0;2.2762275400000362
6;gwnkmv;[];0;2.2768104769993442
6;fdwdcd;[];0;2.2787564809996184
6;xscnyn;[];0;2.283668098999442
6;fpzyjs;[];0;2.2876542579997476
6;cpwfwv;[];0;2.287313036999876
6;hcldgz;[];0;2.309886968999308
6;gcnxjp;[];0;2.2996356429994194
6;vquufg;[];0;2.277246728999671
6;nriqqp;[];0;2.283185569000125
6;kzlwiv;[];0;2.2822542499998235
6;wasvht;[];0;2.276905171999715
6;neqbyn;[];0;2.276465769999959
6;dxkxyp;[];0;2.290215371999693
6;biuugp;[];0;2.300536908999675
6;eqnobk;[];0;2.2790525280006477
6;bsmyei;[];0;2.2813872560000164
6;bnvxba;[];0;2.278519153000161
6;sbyhjw;[];0;2.2819895960001304
6;xnvvce;[];0;2.27462203199957
6;adxgef;[];0;2.277385331000005
6;clmreg;[];0;2.271117631999914
6;hxyhwu;[];0;2.2838065919995643
6;vjmarj;[];0;2.2777966529993137
6;dquxio;[];0;2.2822293560002436
6;qzbqjt;[];0;2.2925989769992157
6;bmfqwh;[];0;2.2822214689995235
6;nntoav;[];0;2.278498755000328
6;dxbflm;[];0;2.286265280000407
6;iboopf;[];0;2.2760617339999953
6;nkcijw;[];0;2.2731749559998207
6;ruoeeq;[];0;2.2764804799999183
6;aototb;['toto'];1;2.271316540999578
6;mcwpum;[];0;2.273325016000854
6;ztiasc;['tiasi', 'tiaso'];7;2.27931518800051
6;ybpdvz;[];0;2.271912202999374
6;tsbpeg;[];0;2.2718703380005536
6;mztsdf;[];0;2.2757081300005666
6;lfmbzi;[];0;2.2755594250002105
6;wbkpad;[];0;2.2794750069997463
6;orzyzi;[];0;2.2886233740000534
6;hegxpv;[];0;2.2933901250007693
6;wbtnud;[];0;2.274023089000366
6;fdmbgs;[];0;2.274681067000529
6;rbplph;[];0;2.281454494999707
6;ahpuzp;[];0;2.2816930330000105
6;zvookb;[];0;2.2768919860000096
6;dsyroh;[];0;2.2725877049997507
6;lbbruh;[];0;2.2999162779997278
7;mpbxvqu;[];0;2.3557854909995513
7;orivxtv;[];0;2.329865936000715
7;nupbvgz;[];0;2.338443241999812
7;naocjiq;[];0;2.3382410889998937
7;edceccj;['cecca'];1;2.3298203670001385
7;kqeyyxn;[];0;2.3340843850000965
7;nuikvvv;[];0;2.3363444879996678
7;yhwubrh;[];0;2.334913745999984
7;vdsnfyz;[];0;2.340575216000616
7;zdvuplo;['duplo'];1;2.334599609000179
7;obiaylp;['fobia'];1;2.3361366560002352
7;sifeyao;[];0;2.3374693490004574
7;lmvfflo;[];0;2.3284410199994454
7;txhdilq;[];0;2.3320119609998073
7;cekfczz;[];0;2.342774673000349
7;qbfxtdv;[];0;2.326115187999676
7;xolrjek;[];0;2.3253557320003893
7;fbqqjfm;[];0;2.344228363000184
7;dskiopo;[];0;2.332053031999749
7;mldixpi;[];0;2.331600865000837
7;rgbreds;[];0;2.3290227409997897
7;zepulxk;[];0;2.3335653739995905
7;foflcrv;[];0;2.3277420899994468
7;ouxkify;[];0;2.337383371999749
7;iuqtkor;[];0;2.327994197999942
7;bmkdmko;[];0;2.3376812619990233
7;iyjnlkv;[];0;2.3374169369999436
7;xqufetf;[];0;2.3323809379999147
7;ljlihtu;[];0;2.3235890619998827
7;unpewoi;[];0;2.3516701870012184
7;nljorzx;[];0;2.3256228960017324
7;sutbrzc;[];0;2.328406791000816
7;igmfucs;[];0;2.331180139000935
7;nwwxdcr;[];0;2.3293589660006546
7;umjnacl;[];0;2.330015387999083
7;ciohyck;[];0;2.330219172999932
7;gsmleey;[];0;2.328086057999826
7;nxqyoos;[];0;2.3360658180008613
7;bclqysx;[];0;2.3390347119984654
7;gqcrbjg;[];0;2.3293633949997457
7;lvokfut;[];0;2.3326957729987043
7;rjzjaai;[];0;2.331361933000153
7;ryjipoi;['dipoi'];1;2.334389788000408
7;aabxudi;[];0;2.3462026870001864
7;ugioyua;['bugio', 'pugio'];2;2.329354309998962
7;lyoaubk;[];0;2.331397219999417
7;okwchbd;[];0;2.32538598300016
7;jyskfhu;[];0;2.330224000999806
7;tzxdvtw;[];0;2.3332347070008836
7;jvphxtb;[];0;2.3428749039994727
8;xoxurygp;[];0;2.3517057790013496
8;febvwmoq;[];0;2.3572426909995556
8;idpghshf;[];0;2.349173876998975
8;micyczoz;[];0;2.3486097269997117
8;crmudvtl;[];0;2.3529515770005673
8;lqzjotkx;[];0;2.3508227359998273
8;qntmpuim;[];0;2.372923520000768
8;qmdjtzox;[];0;2.3522957820005104
8;ocuhfsgo;[];0;2.3530061780002143
8;gkwllqlf;[];0;2.3497841700009303
8;jovokliu;[];0;2.3624437670005136
8;hvlnsvwn;[];0;2.3516511310008354
8;grbzsrks;[];0;2.3545510090007156
8;ikdwkzmw;[];0;2.3555509870002425
8;kblsryfk;[];0;2.483742407999671
8;syuyuajh;['yuyu'];1;2.3562066570011666
8;qlhntmzs;[];0;2.3609776360008254
8;mfkdylri;[];0;2.3498333919997094
8;dalxflzc;[];0;2.3471898440002406
8;pyugmjba;[];0;2.349277526000151
8;nffznjvg;[];0;2.348220957999729
8;tyqvbaig;[];0;2.35093833099927
8;mmllxxjn;[];0;2.35522509600014
8;jcwiwrqy;[];0;2.3400242510015232
8;qgtfokla;[];0;2.3505263150000246
8;bgedmnhp;[];0;2.350905982999393
8;utmukobs;[];0;2.346806151999772
8;wexzacfm;[];0;2.3526552989987977
8;atxxhvjz;[];0;2.366127899998901
8;dgvsnjrr;[];0;2.3445089340002596
8;qandrvxn;[];0;2.342143532998307
8;etlyywvo;[];0;2.3645554770009767
8;wluowebk;[];0;2.3520306650007115
8;osjuzmtb;[];0;2.352660360998925
8;oqdnujxk;[];0;2.3502949359990453
8;gpiatzqn;[];0;2.3558931610004947
8;ysbvvwho;[];0;2.3512106179987313
8;mprdsfzy;[];0;2.3504098409994185
8;ewvgmyov;[];0;2.3545769269985612
8;ffzwiyjv;[];0;2.347708376999435
8;gugkrahu;[];0;2.3514177960005327
8;kwlckwmk;[];0;2.3551507829997718
8;optacoyr;['optacon'];3;2.3502006759990763
8;fpxugcko;[];0;2.3579015550003533
8;ywtjcygm;[];0;2.365487476999988
8;hbttkdoi;[];0;2.350849330998244
8;ixrpdglf;[];0;2.3550502250000136
8;cffzztdl;[];0;2.3581086859994684
8;kztwcgro;[];0;2.348541782999746
8;nekddklp;[];0;2.358237664999251
9;fhxxdvlwx;[];0;2.3650636940001277
9;wkyuqbnxf;[];0;2.365364776000206
9;vpeuicrfv;[];0;2.37280810700031
9;yykovvouy;[];0;2.3732283930003177
9;vmensmtaf;[];0;2.3675554390010802
9;iusiwrtvk;[];0;2.358100920999277
9;rwmkpsiee;[];0;2.368942787001288
9;mneoinuqv;[];0;2.3640398269999423
9;vywvlqjnn;[];0;2.358722980001403
9;csfwjxmrv;[];0;2.3659579989998747
9;zpfrdrprh;[];0;2.356353835999471
9;xexndnjrm;[];0;2.374296209998647
9;swzjyqjmn;[];0;2.3606592310006818
9;lopuzsjus;[];0;2.3646269719993143
9;idylndkiq;[];0;2.356218486000216
9;duxpiihxz;[];0;2.3675178499997855
9;qvtxawnbf;[];0;2.364374537000913
9;dfschzfzu;[];0;2.3681892700005847
9;sxdjdjtks;[];0;2.3667174379988865
9;lqxkwtgmh;[];0;2.366512006999983
9;vcpruhwfm;[];0;2.369453211000291
9;ltubxodjt;[];0;2.3614558640001633
9;cpbiyjkbg;[];0;2.3676508239987015
9;foejnidmg;[];0;2.3766445759993076
9;iwwprisjo;[];0;2.3665203860000474
9;itrtaqnek;[];0;2.3648193959998025
9;nfnbvnhzh;[];0;2.363093010000739
9;yvlychwfq;[];0;2.364151020999998
9;cgbgcbmpr;[];0;2.3545633049998287
9;mvtxsdrrh;[];0;2.362812302000748
9;wbmwrxwwe;[];0;2.3639166930006468
9;xeavpplcz;[];0;2.3611071109990007
9;lfvopxzgk;[];0;2.3551181509992603
9;djnlzefuy;[];0;2.361424372998954
9;fnxjylyvk;[];0;2.3641967120001937
9;tgjovhorb;[];0;2.3734232959996007
9;fbtihpylr;[];0;2.3721048749994225
9;btjeyzftz;[];0;2.362371990999236
9;trbwfkdbm;[];0;2.362783025000681
9;vlrlwlbht;[];0;2.3690494680013217
9;lffwqkeui;[];0;2.3836960930002533
9;ybasumsqs;[];0;2.3764335720006784
9;hadrlcqim;[];0;2.3622832519995427
9;jgjbmzueo;[];0;2.3610076860004483
9;zpktpbuko;[];0;2.3698763270003838
9;jlguqtcau;[];0;2.366669193001144
9;wozpfuhya;[];0;2.3664247799988516
9;ntwwtqpki;[];0;2.359723251000105
9;nmrzxcsjb;[];0;2.378339684000821
9;psntxxror;[];0;2.367210192998755
